FIPS Code,Geography,Year,Program Type,Population
36005,BronxCounty,1973,Intercensal Population Estimate,1418905
36007,BroomeCounty,1973,Intercensal Population Estimate,219717
36009,CattaraugusCounty,1973,Intercensal Population Estimate,84385
36011,CayugaCounty,1973,Intercensal Population Estimate,79099
36013,ChautauquaCounty,1973,Intercensal Population Estimate,149778
36015,ChemungCounty,1973,Intercensal Population Estimate,100457
36017,ChenangoCounty,1973,Intercensal Population Estimate,47421
36019,ClintonCounty,1973,Intercensal Population Estimate,79143
36021,ColumbiaCounty,1973,Intercensal Population Estimate,56478
36023,CortlandCounty,1973,Intercensal Population Estimate,46853
36025,DelawareCounty,1973,Intercensal Population Estimate,46694
36027,DutchessCounty,1973,Intercensal Population Estimate,232531
36029,ErieCounty,1973,Intercensal Population Estimate,1099433
36031,EssexCounty,1973,Intercensal Population Estimate,35513
36033,FranklinCounty,1973,Intercensal Population Estimate,44596
36035,FultonCounty,1973,Intercensal Population Estimate,55451
36037,GeneseeCounty,1973,Intercensal Population Estimate,59807
36039,GreeneCounty,1973,Intercensal Population Estimate,37974
36041,HamiltonCounty,1973,Intercensal Population Estimate,5173
36043,HerkimerCounty,1973,Intercensal Population Estimate,68285
36045,JeffersonCounty,1973,Intercensal Population Estimate,90312
36047,KingsCounty,1973,Intercensal Population Estimate,2492883
36049,LewisCounty,1973,Intercensal Population Estimate,24806
36051,LivingstonCounty,1973,Intercensal Population Estimate,56698
36053,MadisonCounty,1973,Intercensal Population Estimate,64973
36055,MonroeCounty,1973,Intercensal Population Estimate,709660
36057,MontgomeryCounty,1973,Intercensal Population Estimate,56743
36059,NassauCounty,1973,Intercensal Population Estimate,1386266
36061,NewYorkCounty,1973,Intercensal Population Estimate,1496095
36063,NiagaraCounty,1973,Intercensal Population Estimate,234421
36065,OneidaCounty,1973,Intercensal Population Estimate,270543
36067,OnondagaCounty,1973,Intercensal Population Estimate,469756
36069,OntarioCounty,1973,Intercensal Population Estimate,83660
36071,OrangeCounty,1973,Intercensal Population Estimate,236189
36073,OrleansCounty,1973,Intercensal Population Estimate,38457
36075,OswegoCounty,1973,Intercensal Population Estimate,107682
36077,OtsegoCounty,1973,Intercensal Population Estimate,58630
36079,PutnamCounty,1973,Intercensal Population Estimate,65391
36081,QueensCounty,1973,Intercensal Population Estimate,1958079
36083,RensselaerCounty,1973,Intercensal Population Estimate,156005
36085,RichmondCounty,1973,Intercensal Population Estimate,315833
36087,RocklandCounty,1973,Intercensal Population Estimate,240854
36089,St.LawrenceCounty,1973,Intercensal Population Estimate,115621
36091,SaratogaCounty,1973,Intercensal Population Estimate,140159
36093,SchenectadyCounty,1973,Intercensal Population Estimate,159627
36095,SchoharieCounty,1973,Intercensal Population Estimate,28953
36097,SchuylerCounty,1973,Intercensal Population Estimate,17426
36099,SenecaCounty,1973,Intercensal Population Estimate,34027
36101,SteubenCounty,1973,Intercensal Population Estimate,100285
36103,SuffolkCounty,1973,Intercensal Population Estimate,1198823
36105,SullivanCounty,1973,Intercensal Population Estimate,59991
36107,TiogaCounty,1973,Intercensal Population Estimate,47804
36109,TompkinsCounty,1973,Intercensal Population Estimate,83331
36111,UlsterCounty,1973,Intercensal Population Estimate,152977
36113,WarrenCounty,1973,Intercensal Population Estimate,51843
36115,WashingtonCounty,1973,Intercensal Population Estimate,54515
36117,WayneCounty,1973,Intercensal Population Estimate,82318
36119,WestchesterCounty,1973,Intercensal Population Estimate,886576
36121,WyomingCounty,1973,Intercensal Population Estimate,38457
36123,YatesCounty,1973,Intercensal Population Estimate,20528
36000,NewYorkState,1972,Intercensal Population Estimate,18351888
36001,AlbanyCounty,1972,Intercensal Population Estimate,290302
36003,AlleganyCounty,1972,Intercensal Population Estimate,49963
36005,BronxCounty,1972,Intercensal Population Estimate,1472517
36007,BroomeCounty,1972,Intercensal Population Estimate,219760
36009,CattaraugusCounty,1972,Intercensal Population Estimate,86193
36011,CayugaCounty,1972,Intercensal Population Estimate,79364
36013,ChautauquaCounty,1972,Intercensal Population Estimate,151627
36015,ChemungCounty,1972,Intercensal Population Estimate,101673
36017,ChenangoCounty,1972,Intercensal Population Estimate,47665
36019,ClintonCounty,1972,Intercensal Population Estimate,80628
36021,ColumbiaCounty,1972,Intercensal Population Estimate,56158
36023,CortlandCounty,1972,Intercensal Population Estimate,46513
36025,DelawareCounty,1972,Intercensal Population Estimate,46922
36027,DutchessCounty,1972,Intercensal Population Estimate,227507
36029,ErieCounty,1972,Intercensal Population Estimate,1112776
36031,EssexCounty,1972,Intercensal Population Estimate,35523
36033,FranklinCounty,1972,Intercensal Population Estimate,45301
36035,FultonCounty,1972,Intercensal Population Estimate,56388
36037,GeneseeCounty,1972,Intercensal Population Estimate,60391
36039,GreeneCounty,1972,Intercensal Population Estimate,36725
36041,HamiltonCounty,1972,Intercensal Population Estimate,4891
36043,HerkimerCounty,1972,Intercensal Population Estimate,69293
36045,JeffersonCounty,1972,Intercensal Population Estimate,90776
36047,KingsCounty,1972,Intercensal Population Estimate,2560159
36049,LewisCounty,1972,Intercensal Population Estimate,24918
36051,LivingstonCounty,1972,Intercensal Population Estimate,56280
36053,MadisonCounty,1972,Intercensal Population Estimate,64363
36055,MonroeCounty,1972,Intercensal Population Estimate,711838
36057,MontgomeryCounty,1972,Intercensal Population Estimate,57472
36059,NassauCounty,1972,Intercensal Population Estimate,1407215
36061,NewYorkCounty,1972,Intercensal Population Estimate,1508113
36063,NiagaraCounty,1972,Intercensal Population Estimate,234822
36065,OneidaCounty,1972,Intercensal Population Estimate,274974
36067,OnondagaCounty,1972,Intercensal Population Estimate,469869
36069,OntarioCounty,1972,Intercensal Population Estimate,82306
36071,OrangeCounty,1972,Intercensal Population Estimate,232026
36073,OrleansCounty,1972,Intercensal Population Estimate,37925
36075,OswegoCounty,1972,Intercensal Population Estimate,107594
36077,OtsegoCounty,1972,Intercensal Population Estimate,58360
36079,PutnamCounty,1972,Intercensal Population Estimate,61784
36081,QueensCounty,1972,Intercensal Population Estimate,1984977
36083,RensselaerCounty,1972,Intercensal Population Estimate,156285
36085,RichmondCounty,1972,Intercensal Population Estimate,309660
36087,RocklandCounty,1972,Intercensal Population Estimate,235819
36089,St.LawrenceCounty,1972,Intercensal Population Estimate,116649
36091,SaratogaCounty,1972,Intercensal Population Estimate,135114
36093,SchenectadyCounty,1972,Intercensal Population Estimate,162477
36095,SchoharieCounty,1972,Intercensal Population Estimate,28295
36097,SchuylerCounty,1972,Intercensal Population Estimate,17329
36099,SenecaCounty,1972,Intercensal Population Estimate,34423
36101,SteubenCounty,1972,Intercensal Population Estimate,101656
36103,SuffolkCounty,1972,Intercensal Population Estimate,1174858
36105,SullivanCounty,1972,Intercensal Population Estimate,57287
36107,TiogaCounty,1972,Intercensal Population Estimate,47756
36109,TompkinsCounty,1972,Intercensal Population Estimate,80109
36111,UlsterCounty,1972,Intercensal Population Estimate,150116
36113,WarrenCounty,1972,Intercensal Population Estimate,51372
36115,WashingtonCounty,1972,Intercensal Population Estimate,54547
36117,WayneCounty,1972,Intercensal Population Estimate,82155
36119,WestchesterCounty,1972,Intercensal Population Estimate,893625
36121,WyomingCounty,1972,Intercensal Population Estimate,37966
36123,YatesCounty,1972,Intercensal Population Estimate,20539
36000,NewYorkState,1971,Intercensal Population Estimate,18364991
36001,AlbanyCounty,1971,Intercensal Population Estimate,288615
36003,AlleganyCounty,1971,Intercensal Population Estimate,48062
36005,BronxCounty,1971,Intercensal Population Estimate,1477414
36007,BroomeCounty,1971,Intercensal Population Estimate,223050
36009,CattaraugusCounty,1971,Intercensal Population Estimate,84217
36011,CayugaCounty,1971,Intercensal Population Estimate,78881
36013,ChautauquaCounty,1971,Intercensal Population Estimate,150083
36015,ChemungCounty,1971,Intercensal Population Estimate,101087
36017,ChenangoCounty,1971,Intercensal Population Estimate,46622
36019,ClintonCounty,1971,Intercensal Population Estimate,76539
36021,ColumbiaCounty,1971,Intercensal Population Estimate,54189
36023,CortlandCounty,1971,Intercensal Population Estimate,45794
36025,DelawareCounty,1971,Intercensal Population Estimate,46168
36027,DutchessCounty,1971,Intercensal Population Estimate,228868
36029,ErieCounty,1971,Intercensal Population Estimate,1119999
36031,EssexCounty,1971,Intercensal Population Estimate,34476
36033,FranklinCounty,1971,Intercensal Population Estimate,44970
36035,FultonCounty,1971,Intercensal Population Estimate,54881
36037,GeneseeCounty,1971,Intercensal Population Estimate,59804
36039,GreeneCounty,1971,Intercensal Population Estimate,34815
36041,HamiltonCounty,1971,Intercensal Population Estimate,4794
36043,HerkimerCounty,1971,Intercensal Population Estimate,69032
36045,JeffersonCounty,1971,Intercensal Population Estimate,89720
36047,KingsCounty,1971,Intercensal Population Estimate,2609009
36049,LewisCounty,1971,Intercensal Population Estimate,24199
36051,LivingstonCounty,1971,Intercensal Population Estimate,55393
36053,MadisonCounty,1971,Intercensal Population Estimate,63546
36055,MonroeCounty,1971,Intercensal Population Estimate,712634
36057,MontgomeryCounty,1971,Intercensal Population Estimate,57123
36059,NassauCounty,1971,Intercensal Population Estimate,1418389
36061,NewYorkCounty,1971,Intercensal Population Estimate,1520843
36063,NiagaraCounty,1971,Intercensal Population Estimate,234743
36065,OneidaCounty,1971,Intercensal Population Estimate,274939
36067,OnondagaCounty,1971,Intercensal Population Estimate,472476
36069,OntarioCounty,1971,Intercensal Population Estimate,81305
36071,OrangeCounty,1971,Intercensal Population Estimate,228097
36073,OrleansCounty,1971,Intercensal Population Estimate,37579
36075,OswegoCounty,1971,Intercensal Population Estimate,104001
36077,OtsegoCounty,1971,Intercensal Population Estimate,57017
36079,PutnamCounty,1971,Intercensal Population Estimate,58619
36081,QueensCounty,1971,Intercensal Population Estimate,1990857
36083,RensselaerCounty,1971,Intercensal Population Estimate,154432
36085,RichmondCounty,1971,Intercensal Population Estimate,304928
36087,RocklandCounty,1971,Intercensal Population Estimate,235945
36089,St.LawrenceCounty,1971,Intercensal Population Estimate,113824
36091,SaratogaCounty,1971,Intercensal Population Estimate,129237
36093,SchenectadyCounty,1971,Intercensal Population Estimate,162593
36095,SchoharieCounty,1971,Intercensal Population Estimate,26439
36097,SchuylerCounty,1971,Intercensal Population Estimate,16828
36099,SenecaCounty,1971,Intercensal Population Estimate,35363
36101,SteubenCounty,1971,Intercensal Population Estimate,100585
36103,SuffolkCounty,1971,Intercensal Population Estimate,1155810
36105,SullivanCounty,1971,Intercensal Population Estimate,55537
36107,TiogaCounty,1971,Intercensal Population Estimate,47705
36109,TompkinsCounty,1971,Intercensal Population Estimate,77286
36111,UlsterCounty,1971,Intercensal Population Estimate,146709
36113,WarrenCounty,1971,Intercensal Population Estimate,50893
36115,WashingtonCounty,1971,Intercensal Population Estimate,53776
36117,WayneCounty,1971,Intercensal Population Estimate,80919
36119,WestchesterCounty,1971,Intercensal Population Estimate,893523
36121,WyomingCounty,1971,Intercensal Population Estimate,39263
36123,YatesCounty,1971,Intercensal Population Estimate,20547
36000,NewYorkState,1970,Census Base Population,18241391
36001,AlbanyCounty,1970,Census Base Population,286742
36003,AlleganyCounty,1970,Census Base Population,46458
36005,BronxCounty,1970,Census Base Population,1471701
36007,BroomeCounty,1970,Census Base Population,221815
36009,CattaraugusCounty,1970,Census Base Population,81666
36011,CayugaCounty,1970,Census Base Population,77439
36013,ChautauquaCounty,1970,Census Base Population,147305
36015,ChemungCounty,1970,Census Base Population,101537
36017,ChenangoCounty,1970,Census Base Population,46368
36019,ClintonCounty,1970,Census Base Population,72934
36021,ColumbiaCounty,1970,Census Base Population,51519
36023,CortlandCounty,1970,Census Base Population,45894
36025,DelawareCounty,1970,Census Base Population,44718
36027,DutchessCounty,1970,Census Base Population,222295
36029,ErieCounty,1970,Census Base Population,1113491
36031,EssexCounty,1970,Census Base Population,34631
36033,FranklinCounty,1970,Census Base Population,43931
36035,FultonCounty,1970,Census Base Population,52637
36037,GeneseeCounty,1970,Census Base Population,58722
36039,GreeneCounty,1970,Census Base Population,33136
36041,HamiltonCounty,1970,Census Base Population,4714
36043,HerkimerCounty,1970,Census Base Population,67407
36045,JeffersonCounty,1970,Census Base Population,88508
36047,KingsCounty,1970,Census Base Population,2602012
36049,LewisCounty,1970,Census Base Population,23644
36051,LivingstonCounty,1970,Census Base Population,54041
36053,MadisonCounty,1970,Census Base Population,62864
36055,MonroeCounty,1970,Census Base Population,711917
36057,MontgomeryCounty,1970,Census Base Population,55883
36059,NassauCounty,1970,Census Base Population,1428838
36061,NewYorkCounty,1970,Census Base Population,1539233
36063,NiagaraCounty,1970,Census Base Population,235720
36065,OneidaCounty,1970,Census Base Population,273070
36067,OnondagaCounty,1970,Census Base Population,472835
36069,OntarioCounty,1970,Census Base Population,78849
36071,OrangeCounty,1970,Census Base Population,221657
36073,OrleansCounty,1970,Census Base Population,37305
36075,OswegoCounty,1970,Census Base Population,100897
36077,OtsegoCounty,1970,Census Base Population,56181
36079,PutnamCounty,1970,Census Base Population,56696
36081,QueensCounty,1970,Census Base Population,1987174
36083,RensselaerCounty,1970,Census Base Population,152510
36085,RichmondCounty,1970,Census Base Population,295443
36087,RocklandCounty,1970,Census Base Population,229903
36089,St.LawrenceCounty,1970,Census Base Population,112309
36091,SaratogaCounty,1970,Census Base Population,121764
36093,SchenectadyCounty,1970,Census Base Population,161078
36095,SchoharieCounty,1970,Census Base Population,24750
36097,SchuylerCounty,1970,Census Base Population,16737
36099,SenecaCounty,1970,Census Base Population,35083
36101,SteubenCounty,1970,Census Base Population,99546
