Agency,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Roaring Fork Transportation Authority,Glenwood Springs,CO,8R01-013,8R01-80289,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,94,MB,DO,29,,$0.32 ,,0.08 ,,$106.34 ,,25.7 ,,$4.14 ,,$0.00 ,,,"$762,817 ",,"$9,997,962 ",,"2,413,419 ",,"94,021 ",,0 ,,"917,247 ",,No,,,,,,
"City of Lubbock, dba: CITIBUS",Lubbock,TX,6010,60010,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"237,356 ",94,DR,DO,29,,$2.88 ,,0.10 ,,$76.97 ,,2.5 ,,$30.20 ,,$4.32 ,,,"$277,489 ",,"$2,910,829 ",,"96,391 ",,"37,819 ",,"673,588 ",,"592,767 ",,No,,,,,,
Roaring Fork Transportation Authority,Glenwood Springs,CO,8R01-013,8R01-80289,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,94,RB,DO,26,,$2.15 ,,0.22 ,,$134.53 ,,13.7 ,,$9.85 ,,$0.00 ,,,"$1,976,240 ",,"$9,064,278 ",,"920,343 ",,"67,379 ",,0 ,,"1,814,217 ",,No,,,,,,
Santa Barbara Metropolitan Transit District,Santa Barbara,CA,9020,90020,Independent Public Agency or Authority of Transit Service,Full Reporter,"195,861 ",93,MB,DO,93,,$1.11 ,,0.28 ,,$114.22 ,,28.7 ,,$3.98 ,,$0.97 ,,,"$6,990,789 ",,"$25,014,834 ",,"6,288,980 ",,"219,011 ",,"25,748,791 ",,"2,627,848 ",,No,,,,,,
"Town of Chapel Hill, dba: Chapel Hill Transit",Chapel Hill,NC,4051,40051,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"347,602 ",93,MB,DO,79,,$1.18 ,,0.50 ,,$94.55 ,,39.9 ,,$2.37 ,,$1.27 ,,,"$7,669,402 ",,"$15,452,180 ",,"6,523,418 ",,"163,427 ",,"12,133,936 ",,"1,852,255 ",,No,,,,,,
"City of Durham, dba: GoDurham",Durham,NC,4087,40087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"347,602 ",93,DR,PT,48,,$0.83 ,,0.03 ,,$53.24 ,,2.1 ,,$25.37 ,,$2.89 ,,,"$183,383 ",,"$5,589,019 ",,"220,270 ",,"104,987 ",,"1,932,897 ",,"1,734,713 ",,No,,,,,,
"City of Durham, dba: GoDurham",Durham,NC,4087,40087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"347,602 ",93,MB,PT,45,,$0.37 ,,0.12 ,,$99.16 ,,33.4 ,,$2.96 ,,$0.94 ,,,"$2,453,370 ",,"$19,908,332 ",,"6,715,030 ",,"200,776 ",,"21,152,663 ",,"2,701,352 ",,No,,,,,,
"Town of Chapel Hill, dba: Chapel Hill Transit",Chapel Hill,NC,4051,40051,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"347,602 ",93,DR,DO,14,,$0.00 ,,0.00 ,,$104.21 ,,2.4 ,,$44.18 ,,$10.33 ,,,$0 ,,"$2,751,680 ",,"62,280 ",,"26,406 ",,"266,306 ",,"284,687 ",,No,,,,,,
Metropolitan Tulsa Transit Authority,Tulsa,OK,6018,60018,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"655,479 ",92,MB,DO,52,,$0.89 ,,0.16 ,,$83.23 ,,14.8 ,,$5.63 ,,$1.07 ,,,"$2,381,505 ",,"$15,105,219 ",,"2,680,985 ",,"181,487 ",,"14,155,601 ",,"2,650,169 ",,No,,,,,,
San Joaquin Regional Transit District,Stockton,CA,9012,90012,Independent Public Agency or Authority of Transit Service,Full Reporter,"370,583 ",92,MB,DO,41,,$0.76 ,,0.10 ,,$196.72 ,,25.2 ,,$7.80 ,,$2.21 ,,,"$2,123,633 ",,"$21,876,314 ",,"2,803,917 ",,"111,207 ",,"9,880,682 ",,"1,316,670 ",,No,,,,,,
Metropolitan Tulsa Transit Authority,Tulsa,OK,6018,60018,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"655,479 ",92,DR,PT,28,,$2.92 ,,0.08 ,,$77.11 ,,2.1 ,,$37.14 ,,$4.44 ,,,"$311,565 ",,"$3,966,147 ",,"106,788 ",,"51,438 ",,"893,816 ",,"893,748 ",,No,,,,,,
San Joaquin Regional Transit District,Stockton,CA,9012,90012,Independent Public Agency or Authority of Transit Service,Full Reporter,"370,583 ",92,MB,PT,22,,$0.76 ,,0.04 ,,$139.13 ,,8.2 ,,$17.03 ,,$3.74 ,,,"$292,694 ",,"$6,601,267 ",,"387,639 ",,"47,447 ",,"1,765,195 ",,"720,162 ",,No,,,,,,
San Joaquin Regional Transit District,Stockton,CA,9012,90012,Independent Public Agency or Authority of Transit Service,Full Reporter,"370,583 ",92,DT,PT,18,,$3.20 ,,0.10 ,,$128.89 ,,3.9 ,,$33.22 ,,$5.93 ,,,"$179,272 ",,"$1,859,717 ",,"55,975 ",,"14,429 ",,"313,587 ",,"336,311 ",,No,,,,,,
Metropolitan Tulsa Transit Authority,Tulsa,OK,6018,60018,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"655,479 ",92,MB,PT,12,,$0.81 ,,0.08 ,,$59.48 ,,6.2 ,,$9.64 ,,$1.39 ,,,"$76,494 ",,"$915,448 ",,"94,959 ",,"15,392 ",,"657,116 ",,"229,686 ",,No,,,,,,
San Joaquin Regional Transit District,Stockton,CA,9012,90012,Independent Public Agency or Authority of Transit Service,Full Reporter,"370,583 ",92,CB,PT,11,,$4.95 ,,0.35 ,,$158.89 ,,11.1 ,,$14.28 ,,$0.32 ,,,"$771,718 ",,"$2,227,361 ",,"155,996 ",,"14,018 ",,"6,910,623 ",,"459,908 ",,No,,,,,,
Hill Country Transit District,San Saba,TX,6091,60091,Independent Public Agency or Authority of Transit Service,Full Reporter,"217,630 ",91,DR,DO,81,,$0.63 ,,0.02 ,,$73.58 ,,2.0 ,,$36.14 ,,$4.06 ,,,"$131,944 ",,"$7,613,479 ",,"210,665 ",,"103,473 ",,"1,872,973 ",,"1,405,230 ",,No,,,,,,
Laketran,Grand River,OH,5117,50117,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673 ",91,DR,DO,67,,$1.87 ,,0.05 ,,$76.70 ,,2.1 ,,$37.41 ,,$3.97 ,,,"$507,328 ",,"$10,138,610 ",,"271,003 ",,"132,177 ",,"2,552,808 ",,"2,297,946 ",,No,,,,,,
"Loudoun County, dba: Loudoun County Transit",Leesburg,VA,3081,30081,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,586,770 ",91,CB,PT,65,,$6.89 ,,0.76 ,,$165.00 ,,18.2 ,,$9.07 ,,$0.30 ,,,"$8,996,270 ",,"$11,841,332 ",,"1,305,779 ",,"71,766 ",,"39,227,680 ",,"1,930,652 ",,No,,,,,,
"Loudoun County, dba: Loudoun County Transit",Leesburg,VA,3081,30081,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,586,770 ",91,DR,PT,5,,$1.86 ,,0.03 ,,$85.74 ,,1.3 ,,$64.78 ,,$12.67 ,,,"$24,688 ",,"$859,497 ",,"13,267 ",,"10,024 ",,"67,824 ",,"119,307 ",,No,,,,,,
Brockton Area Transit Authority,Brockton,MA,1004,10004,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,181,019 ",91,DR,PT,47,,$6.92 ,,0.29 ,,$63.17 ,,2.6 ,,$24.27 ,,$4.41 ,,,"$1,198,154 ",,"$4,200,568 ",,"173,094 ",,"66,499 ",,"952,827 ",,"682,990 ",,No,,,,,,
Brockton Area Transit Authority,Brockton,MA,1004,10004,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,181,019 ",91,MB,PT,44,,$0.93 ,,0.22 ,,$105.63 ,,24.8 ,,$4.25 ,,$0.63 ,,,"$2,484,149 ",,"$11,305,184 ",,"2,659,314 ",,"107,023 ",,"17,883,887 ",,"1,315,345 ",,No,,,,,,
"City of Santa Clarita, dba: Santa Clarita Transit",Santa Clarita,CA,9171,90171,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"258,653 ",91,MB,PT,44,,$0.85 ,,0.13 ,,$109.39 ,,16.7 ,,$6.54 ,,$1.55 ,,,"$1,889,495 ",,"$14,591,408 ",,"2,231,536 ",,"133,393 ",,"9,439,397 ",,"1,980,569 ",,No,,,,,,
"City of Santa Clarita, dba: Santa Clarita Transit",Santa Clarita,CA,9171,90171,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"258,653 ",91,CB,PT,25,,$3.12 ,,0.30 ,,$123.69 ,,12.0 ,,$10.33 ,,$0.42 ,,,"$1,369,119 ",,"$4,532,211 ",,"438,936 ",,"36,641 ",,"10,876,834 ",,"932,641 ",,No,,,,,,
"City of Santa Clarita, dba: Santa Clarita Transit",Santa Clarita,CA,9171,90171,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"258,653 ",91,DR,PT,22,,$1.09 ,,0.03 ,,$94.78 ,,2.3 ,,$40.83 ,,$5.35 ,,,"$114,467 ",,"$4,281,267 ",,"104,851 ",,"45,169 ",,"799,544 ",,"632,008 ",,No,,,,,,
"Loudoun County, dba: Loudoun County Transit",Leesburg,VA,3081,30081,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,586,770 ",91,MB,PT,21,,$0.61 ,,0.06 ,,$72.25 ,,6.6 ,,$11.01 ,,$1.90 ,,,"$235,991 ",,"$4,234,801 ",,"384,500 ",,"58,611 ",,"2,223,797 ",,"1,014,148 ",,No,,,,,,
Laketran,Grand River,OH,5117,50117,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673 ",91,CB,DO,14,,$3.73 ,,0.35 ,,$133.90 ,,12.7 ,,$10.51 ,,$0.45 ,,,"$565,756 ",,"$1,596,612 ",,"151,869 ",,"11,924 ",,"3,552,350 ",,"303,825 ",,No,,,,,,
Laketran,Grand River,OH,5117,50117,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673 ",91,MB,DO,10,,$1.05 ,,0.10 ,,$85.17 ,,7.9 ,,$10.75 ,,$1.83 ,,,"$315,484 ",,"$3,231,249 ",,"300,587 ",,"37,937 ",,"1,761,381 ",,"552,296 ",,No,,,,,,
Hill Country Transit District,San Saba,TX,6091,60091,Independent Public Agency or Authority of Transit Service,Full Reporter,"217,630 ",91,MB,DO,10,,$0.63 ,,0.10 ,,$93.82 ,,14.2 ,,$6.61 ,,$1.10 ,,,"$277,697 ",,"$2,922,661 ",,"442,325 ",,"31,153 ",,"2,650,389 ",,"476,521 ",,No,,,,,,
"Southern Indiana Development Commission, dba: SIDC Ride Solution",Washington,IN,5R02-032,5R02-50276,"MPO, COG or Other Planning Agency",Rural Reporter,0 ,90,DR,DO,90,,$1.50 ,,0.10 ,,$27.86 ,,1.8 ,,$15.60 ,,$0.00 ,,,"$285,673 ",,"$2,971,696 ",,"190,467 ",,"106,683 ",,0 ,,"1,809,166 ",,No,,,,,,
Fresno County Rural Transit Agency,Fresno,CA,9R02-025,9R02-91007,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,90,DR,PT,75,,$1.46 ,,0.12 ,,$69.57 ,,5.7 ,,$12.19 ,,$0.00 ,,,"$412,786 ",,"$3,452,618 ",,"283,304 ",,"49,631 ",,0 ,,"539,459 ",,No,,,,,,
Fresno County Rural Transit Agency,Fresno,CA,9R02-025,9R02-91007,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,90,MB,PT,15,,$1.64 ,,0.11 ,,$70.94 ,,5.0 ,,$14.27 ,,$0.00 ,,,"$153,912 ",,"$1,342,685 ",,"94,093 ",,"18,926 ",,0 ,,"402,712 ",,No,,,,,,
Southwest  Human Resource Agency,Henderson,TN,4R08-008,4R08-41151,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,89,DR,DO,89,,$0.78 ,,0.03 ,,$39.04 ,,1.4 ,,$27.57 ,,$0.00 ,,,"$96,266 ",,"$3,390,048 ",,"122,979 ",,"86,827 ",,0 ,,"2,141,727 ",,No,,,,,,
Northwest Tennessee Human Resource Agency,Martin,TN,4R08-009,4R08-41106,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,89,DR,DO,89,,$0.81 ,,0.03 ,,$32.49 ,,1.3 ,,$24.97 ,,$0.00 ,,,"$154,808 ",,"$4,751,766 ",,"190,294 ",,"146,234 ",,0 ,,"3,644,535 ",,No,,,,,,
Island Transit,Coupeville,WA,0R03-013,0R03-00298,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,88,VP,DO,53,,$2.52 ,,0.67 ,,$17.29 ,,4.6 ,,$3.79 ,,$0.00 ,,,"$400,358 ",,"$601,651 ",,"158,741 ",,"34,792 ",,0 ,,"847,414 ",,No,,,,,,
Skagit Transit,Burlington,WA,0044,00044,Independent Public Agency or Authority of Transit Service,Full Reporter,"62,966 ",88,CB,DO,5,,$0.63 ,,0.05 ,,$116.32 ,,9.2 ,,$12.70 ,,$0.49 ,,,"$87,369 ",,"$1,768,715 ",,"139,223 ",,"15,206 ",,"3,626,107 ",,"464,843 ",,No,,,,,,
Skagit Transit,Burlington,WA,0044,00044,Independent Public Agency or Authority of Transit Service,Full Reporter,"62,966 ",88,VP,DO,48,,$4.19 ,,0.70 ,,$22.46 ,,3.8 ,,$5.98 ,,$0.13 ,,,"$462,906 ",,"$660,240 ",,"110,388 ",,"29,401 ",,"5,037,035 ",,"1,074,576 ",,No,,,,,,
"Sarasota County , dba: Sarasota County Area Transit",Sarasota,FL,4046,40046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260 ",88,MB,DO,46,,$0.73 ,,0.09 ,,$90.02 ,,11.1 ,,$8.09 ,,$1.55 ,,,"$1,598,328 ",,"$17,661,776 ",,"2,183,813 ",,"196,195 ",,"11,373,298 ",,"2,851,078 ",,No,,,,,,
"Sarasota County , dba: Sarasota County Area Transit",Sarasota,FL,4046,40046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260 ",88,DR,PT,36,,$2.68 ,,0.08 ,,$64.59 ,,1.9 ,,$34.37 ,,$3.59 ,,,"$523,083 ",,"$6,704,003 ",,"195,061 ",,"103,793 ",,"1,867,340 ",,"1,572,699 ",,No,,,,,,
"Sarasota County , dba: Sarasota County Area Transit",Sarasota,FL,4046,40046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260 ",88,MB,PT,3,,$0.00 ,,0.00 ,,$99.96 ,,20.6 ,,$4.86 ,,$0.00 ,W,,$0 ,,"$1,040,328 ",,"214,088 ",,"10,407 ",,0 ,W,"129,833 ",,Yes,,,,,,
"Sarasota County , dba: Sarasota County Area Transit",Sarasota,FL,4046,40046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260 ",88,CB,DO,3,,$5.37 ,,0.06 ,,$384.93 ,,4.5 ,,$84.86 ,,$2.65 ,,,"$66,135 ",,"$1,045,850 ",,"12,324 ",,"2,717 ",,"394,368 ",,"86,587 ",,No,,,,,,
Island Transit,Coupeville,WA,0R03-013,0R03-00298,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,88,MB,DO,21,,$0.03 ,,0.00 ,,$161.75 ,,12.0 ,,$13.44 ,,$0.00 ,,,"$15,817 ",,"$7,756,121 ",,"577,139 ",,"47,952 ",,0 ,,"1,375,741 ",,No,,,,,,
Skagit Transit,Burlington,WA,0044,00044,Independent Public Agency or Authority of Transit Service,Full Reporter,"62,966 ",88,DR,DO,19,,$0.12 ,,0.00 ,,$145.74 ,,2.0 ,,$72.49 ,,$16.07 ,,,"$7,886 ",,"$4,844,347 ",,"66,829 ",,"33,239 ",,"301,470 ",,"332,231 ",,No,,,,,,
Skagit Transit,Burlington,WA,0044,00044,Independent Public Agency or Authority of Transit Service,Full Reporter,"62,966 ",88,MB,DO,16,,$0.60 ,,0.05 ,,$112.05 ,,9.7 ,,$11.60 ,,$2.82 ,,,"$351,673 ",,"$6,856,355 ",,"591,047 ",,"61,192 ",,"2,432,602 ",,"873,956 ",,No,,,,,,
Island Transit,Coupeville,WA,0R03-013,0R03-00298,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,88,DR,DO,14,,$0.00 ,,0.00 ,,$122.73 ,,2.5 ,,$49.77 ,,$0.00 ,,,$0 ,,"$3,093,042 ",,"62,142 ",,"25,202 ",,0 ,,"366,388 ",,No,,,,,,
"Audubon Area Community Services, Inc.",Owensboro,KY,4R04-020,41105,Private-Non-Profit Corporation,Full Reporter,"70,543 ",87,DR,DO,87,,$1.13 ,,0.04 ,,$26.15 ,Q,1.0 ,Q,$27.08 ,,$2.68 ,,,"$214,972 ",,"$5,165,795 ",,"190,731 ",,"197,534 ",Q,"1,926,638 ",,"1,980,604 ",,Yes,,,,,,
Golden Empire Transit District,Bakersfield,CA,9004,90004,Independent Public Agency or Authority of Transit Service,Full Reporter,"523,994 ",87,MB,DO,69,,$0.68 ,,0.15 ,,$90.66 ,,20.6 ,,$4.40 ,,$1.28 ,,,"$4,319,308 ",,"$28,071,400 ",,"6,377,043 ",,"309,645 ",,"21,948,633 ",,"3,902,753 ",,No,,,,,,
"Arlington County, Virginia, dba: Arlington Transit",Arlington,VA,3080,30080,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,586,770 ",87,MB,PT,48,,$1.31 ,,0.27 ,,$83.39 ,,17.1 ,,$4.89 ,,$2.33 ,,,"$3,921,970 ",,"$14,627,447 ",,"2,994,223 ",,"175,417 ",,"6,287,868 ",,"1,758,182 ",,No,,,,,,
"Arlington County, Virginia, dba: Arlington Transit",Arlington,VA,3080,30080,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,586,770 ",87,DT,PT,25,,$6.51 ,,0.29 ,,$87.77 ,,3.9 ,,$22.44 ,,$4.08 ,,,"$341,591 ",,"$1,177,159 ",,"52,448 ",,"13,412 ",,"288,736 ",,"264,804 ",,No,,,,,,
Golden Empire Transit District,Bakersfield,CA,9004,90004,Independent Public Agency or Authority of Transit Service,Full Reporter,"523,994 ",87,DR,DO,18,,$2.68 ,,0.08 ,,$60.67 ,,1.8 ,,$33.94 ,,$4.97 ,,,"$156,246 ",,"$1,976,578 ",,"58,241 ",,"32,580 ",,"397,522 ",,"477,081 ",,No,,,,,,
"Arlington County, Virginia, dba: Arlington Transit",Arlington,VA,3080,30080,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,586,770 ",87,DR,PT,14,,$3.99 ,,0.09 ,,$56.41 ,,1.3 ,,$44.76 ,,$5.39 ,,,"$169,894 ",,"$1,908,045 ",,"42,627 ",,"33,822 ",,"353,905 ",,"297,820 ",,No,,,,,,
Upper-Cumberland Human Resource Agency ,Cookeville,TN,4R08-005,4R08-40978,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,86,DR,DO,75,,$0.67 ,,0.02 ,,$51.46 ,,1.6 ,,$31.45 ,,$0.00 ,,,"$102,910 ",,"$4,813,326 ",,"153,035 ",,"93,530 ",,0 ,,"2,524,933 ",,No,,,,,,
"City of Greensboro , dba: Greensboro Transit Authority",Greensboro,NC,4093,40093,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"311,810 ",86,DR,PT,45,,$1.06 ,,0.03 ,,$69.99 ,,2.1 ,,$33.98 ,,$4.55 ,,,"$280,413 ",,"$8,965,913 ",,"263,835 ",,"128,106 ",,"1,970,847 ",,"1,982,446 ",,No,,,,,,
Norwalk Transit District,Norwalk,CT,1057,10057,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",86,MB,DO,42,,$1.01 ,,0.16 ,,$97.55 ,,15.8 ,,$6.19 ,,$1.70 ,,,"$1,424,181 ",,"$8,768,371 ",,"1,415,894 ",,"89,883 ",,"5,172,261 ",,"916,750 ",,No,,,,,,
"City of Greensboro , dba: Greensboro Transit Authority",Greensboro,NC,4093,40093,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"311,810 ",86,MB,PT,41,,$0.79 ,,0.19 ,,$90.32 ,,21.4 ,,$4.22 ,,$1.85 ,,,"$2,715,022 ",,"$14,475,299 ",,"3,434,179 ",,"160,263 ",,"7,807,652 ",,"2,091,644 ",,No,,,,,,
Norwalk Transit District,Norwalk,CT,1057,10057,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",86,DR,DO,25,,$3.00 ,,0.05 ,,$112.97 ,,1.8 ,,$64.28 ,,$11.50 ,,,"$159,098 ",,"$3,413,587 ",,"53,101 ",,"30,216 ",,"296,909 ",,"284,688 ",,No,,,,,,
Norwalk Transit District,Norwalk,CT,1057,10057,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",86,MB,PT,2,,$1.63 ,,0.14 ,,$101.11 ,,8.9 ,,$11.41 ,,$10.47 ,,,"$19,140 ",,"$133,665 ",,"11,717 ",,"1,322 ",,"12,772 ",,"9,500 ",,No,,,,,,
Norwalk Transit District,Norwalk,CT,1057,10057,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",86,DR,PT,17,,$2.88 ,,0.07 ,,$72.00 ,,1.7 ,,$42.78 ,,$7.29 ,,,"$137,766 ",,"$2,043,377 ",,"47,770 ",,"28,380 ",,"280,483 ",,"276,376 ",,No,,,,,,
Upper-Cumberland Human Resource Agency ,Cookeville,TN,4R08-005,4R08-40978,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,86,MB,DO,11,,$0.73 ,,0.07 ,,$27.15 ,,2.7 ,,$10.18 ,,$0.00 ,,,"$54,559 ",,"$758,414 ",,"74,516 ",,"27,938 ",,0 ,,"379,237 ",,No,,,,,,
"Hampton Jitney, Inc.",Southampton,NY,2217,20217,Private-For-Profit Corporation,Full Reporter,"18,351,295 ",85,CB,DO,85,,$29.35 ,,1.23 ,,$195.22 ,,8.2 ,,$23.92 ,,$0.26 ,,,"$23,344,416 ",,"$19,026,539 ",,"795,411 ",,"97,462 ",,"73,791,820 ",,"2,862,942 ",,No,,,,,,
Charleston Area Regional Transportation Authority,North Charleston,SC,4110,40110,Independent Public Agency or Authority of Transit Service,Full Reporter,"548,404 ",85,CB,PT,8,,$1.37 ,,0.20 ,,$133.79 ,,19.3 ,,$6.94 ,,$0.46 ,,,"$215,960 ",,"$1,097,500 ",,"158,120 ",,"8,203 ",,"2,382,709 ",,"195,476 ",,No,,,,,,
Chatham Area Transit Authority,Savannah,GA,4025,40025,Independent Public Agency or Authority of Transit Service,Full Reporter,"260,677 ",85,DR,PT,8,,$0.34 ,,0.02 ,,$38.54 ,,1.8 ,,$21.93 ,,$2.73 ,,,"$15,582 ",,"$995,389 ",,"45,399 ",,"25,829 ",,"364,250 ",,"469,890 ",,No,,,,,,
"Ames Transit Agency, dba: CyRide",Ames,IA,7041,70041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"60,438 ",85,MB,DO,76,,$0.76 ,,0.47 ,,$83.07 ,,50.6 ,,$1.64 ,,$1.02 ,,,"$4,817,799 ",,"$10,351,194 ",,"6,304,027 ",,"124,607 ",,"10,149,483 ",,"1,300,911 ",,No,,,,,,
El Paso County ,El Paso ,TX,6R05-034,6R05-60179,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,85,VP,PT,68,,$2.89 ,,1.25 ,,$9.18 ,,4.0 ,,$2.31 ,,$0.00 ,,,"$537,455 ",,"$428,946 ",,"185,687 ",,"46,732 ",,0 ,,"2,798,110 ",,No,,,,,,
Tri-Valley Transit Inc,Middlebury,VT,1R06-001,1R06-10143,Private-Non-Profit Corporation,Rural Reporter,0 ,85,DR,DO,63,,$0.21 ,,0.01 ,,$28.38 ,,1.4 ,,$20.22 ,,$0.00 ,,,"$27,069 ",,"$2,634,572 ",,"130,279 ",,"92,841 ",,0 ,,"2,961,580 ",,No,,,,,,
"Ames Transit Agency, dba: CyRide",Ames,IA,7041,70041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"60,438 ",85,MB,PT,6,,$0.00 ,,0.00 ,,$92.33 ,,88.5 ,,$1.04 ,,$0.62 ,,,$0 ,,"$270,420 ",,"259,135 ",,"2,929 ",,"432,755 ",,"26,473 ",,No,,,,,,
Charleston Area Regional Transportation Authority,North Charleston,SC,4110,40110,Independent Public Agency or Authority of Transit Service,Full Reporter,"548,404 ",85,MB,PT,57,,$1.42 ,,0.27 ,,$81.28 ,,15.4 ,,$5.28 ,,$1.13 ,,,"$4,204,744 ",,"$15,604,791 ",,"2,955,646 ",,"191,989 ",,"13,773,311 ",,"2,336,821 ",,No,,,,,,
"Westmoreland County , dba: Westmoreland County Transit Authority",Greensburg,PA,3044,30044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,733,853 ",85,DT,PT,54,,$23.96 ,,1.03 ,,$48.44 ,,2.1 ,,$23.36 ,,$1.93 ,,,"$4,748,327 ",,"$4,629,717 ",,"198,169 ",,"95,572 ",,"2,403,295 ",,"1,798,160 ",,No,,,,,,
Marin County Transit District,San Rafael,CA,9234,90234,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,281,212 ",85,MB,PT,54,,$1.08 ,,0.15 ,,$118.82 ,,16.7 ,,$7.13 ,,$1.74 ,,,"$3,227,240 ",,"$21,415,306 ",,"3,001,619 ",,"180,238 ",,"12,281,711 ",,"2,300,458 ",,No,,,,,,
Chatham Area Transit Authority,Savannah,GA,4025,40025,Independent Public Agency or Authority of Transit Service,Full Reporter,"260,677 ",85,MB,DO,49,,$1.31 ,,0.21 ,,$106.44 ,,17.4 ,,$6.13 ,,$2.38 ,,,"$3,867,021 ",,"$18,063,240 ",,"2,947,187 ",,"169,709 ",,"7,603,742 ",,"2,139,246 ",,No,,,,,,
"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",Port Richey,FL,4074,40074,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,441,770 ",85,DT,PT,48,,$1.98 ,,0.04 ,,$197.49 ,,4.4 ,,$45.07 ,,$6.53 ,,,"$9,158 ",,"$208,157 ",,"4,619 ",,"1,054 ",,"31,876 ",,"31,527 ",,No,,,,,,
Marin County Transit District,San Rafael,CA,9234,90234,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,281,212 ",85,DR,PT,31,,$1.54 ,,0.04 ,,$78.49 ,,2.1 ,,$38.07 ,,$4.84 ,,,"$150,727 ",,"$3,733,548 ",,"98,068 ",,"47,569 ",,"772,059 ",,"704,224 ",,No,,,,,,
"Westmoreland County , dba: Westmoreland County Transit Authority",Greensburg,PA,3044,30044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,733,853 ",85,MB,PT,31,,$2.48 ,,0.20 ,,$117.61 ,,9.5 ,,$12.43 ,,$0.83 ,,,"$1,077,553 ",,"$5,398,422 ",,"434,463 ",,"45,901 ",,"6,495,222 ",,"938,752 ",,No,,,,,,
