Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
"Little Dixie Community Action Agency, Inc.",Hugo,OK,6R04-002,6R04-60191,Private-Non-Profit Corporation,Rural Reporter,0 ,59,DR,DO,59,,$0.91 ,,0.05 ,,$41.78 ,,2.4 ,,$17.44 ,,$0.00 ,,,"$116,416 ",,"$2,221,568 ",,"127,392 ",,"53,170 ",,0 ,,"872,724 ",,No,,,,,,
"United Community Action Program, Inc.",Pawnee ,OK,6R04-009,6R04-60146,Private-Non-Profit Corporation,Rural Reporter,0 ,59,DR,DO,59,,$1.00 ,,0.06 ,,$25.03 ,,1.5 ,,$17.11 ,,$0.00 ,,,"$116,576 ",,"$2,003,483 ",,"117,075 ",,"80,037 ",,0 ,,"1,335,748 ",,No,,,,,,
Central Texas Rural Transit District,Coleman,TX,6R05-005,6R05-60262,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,59,DR,DO,59,,$0.84 ,,0.03 ,,$62.16 ,,2.3 ,,$27.57 ,,$0.00 ,,,"$116,407 ",,"$3,813,370 ",,"138,319 ",,"61,350 ",,0 ,,"1,511,486 ",,No,,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467 ",59,DR,DO,36,,$22.54 ,,0.63 ,,$48.72 ,,1.4 ,,$35.64 ,,$3.37 ,,,"$1,843,469 ",,"$2,914,472 ",,"81,782 ",,"59,815 ",,"864,254 ",,"1,041,204 ",,No,,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467 ",59,VP,DO,18,,$0.00 ,,0.00 ,,$26.49 ,,7.0 ,,$3.80 ,,$0.09 ,,,$0 ,,"$172,540 ",,"45,374 ",,"6,513 ",,"1,889,591 ",,"301,858 ",,No,,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467 ",59,MB,DO,5,,$0.00 ,,0.00 ,,$59.85 ,,6.8 ,,$8.78 ,,$0.45 ,,,$0 ,,"$299,793 ",,"34,143 ",,"5,009 ",,"671,525 ",,"39,062 ",,No,,,,,,
CCTS d/b/a River Cities Transit,Pierre,SD,8R04-011,8R04-80171,Private-Non-Profit Corporation,Rural Reporter,0 ,58,DR,DO,58,,$1.12 ,,0.12 ,,$48.85 ,,5.1 ,,$9.53 ,,$0.00 ,,,"$411,907 ",,"$3,506,457 ",,"367,987 ",,"71,780 ",,0 ,,"1,072,018 ",,No,,,,,,
Everett Transit,Everett,WA,0005,00005,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,059,393 ",58,MB,DO,34,,$0.66 ,,0.09 ,,$133.65 ,,18.8 ,,$7.10 ,,$1.88 ,,,"$1,287,776 ",,"$13,844,938 ",,"1,948,785 ",,"103,589 ",,"7,364,883 ",,"1,239,254 ",,No,,,,,,
Alternativa de Transporte Integrado -ATI,San Juan,PR,4094,40094,State Government Unit or Department of Transportation,Full Reporter,"2,148,346 ",58,HR,PT,32,,$1.31 ,W,0.16 ,,$644.10 ,,78.3 ,W,$8.22 ,W,$1.68 ,W,,"$10,731,482 ",,"$67,557,580 ",,"8,217,715 ",W,"104,887 ",,"40,216,594 ",W,"1,910,657 ",,Yes,,,,,,
Alternativa de Transporte Integrado -ATI,San Juan,PR,4094,40094,State Government Unit or Department of Transportation,Full Reporter,"2,148,346 ",58,MB,PT,26,,$0.80 ,Q,0.06 ,,$159.46 ,,11.5 ,Q,$13.91 ,Q,$6.41 ,Q,,"$809,776 ",,"$14,051,631 ",,"1,009,857 ",Q,"88,121 ",,"2,191,390 ",Q,"896,447 ",,Yes,,,,,,
Clallam Transit System,Port Angeles,WA,0R03-009,0R03-00303,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,58,VP,DO,26,,$2.85 ,,0.31 ,,$54.12 ,,5.9 ,,$9.11 ,,$0.00 ,,,"$277,690 ",,"$887,182 ",,"97,372 ",,"16,393 ",,0 ,,"631,980 ",,No,,,,,,
Everett Transit,Everett,WA,0005,00005,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,059,393 ",58,DR,DO,24,,$0.88 ,,0.02 ,,$127.83 ,,2.5 ,,$51.97 ,,$9.57 ,,,"$103,809 ",,"$6,151,501 ",,"118,357 ",,"48,123 ",,"642,464 ",,"563,880 ",,No,,,,,,
Clallam Transit System,Port Angeles,WA,0R03-009,0R03-00303,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,58,DR,DO,17,,$0.65 ,,0.02 ,,$62.64 ,,1.9 ,,$33.29 ,,$0.00 ,,,"$37,423 ",,"$1,921,700 ",,"57,719 ",,"30,679 ",,0 ,,"367,938 ",,No,,,,,,
Clallam Transit System,Port Angeles,WA,0R03-009,0R03-00303,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,58,MB,DO,15,,$1.00 ,,0.15 ,,$109.30 ,,16.7 ,,$6.55 ,,$0.00 ,,,"$744,295 ",,"$4,877,586 ",,"744,366 ",,"44,627 ",,0 ,,"969,359 ",,No,,,,,,
Southwestern Pennsylvania Commission,Pittsburgh,PA,3078,30078,"MPO, COG or Other Planning Agency",Full Reporter,"1,733,853 ",57,VP,PT,57,,$3.57 ,,0.58 ,,$55.48 ,,9.1 ,,$6.13 ,,$0.22 ,,,"$765,300 ",,"$1,313,672 ",,"214,306 ",,"23,677 ",,"5,927,581 ",,"902,187 ",,No,,,,,,
DeCamp Bus Lines,Montclair,NJ,2161,20161,Private-For-Profit Corporation,Full Reporter,"18,351,295 ",57,CB,DO,57,,$6.94 ,,0.74 ,,$183.40 ,,19.5 ,,$9.42 ,,$0.61 ,,,"$12,852,493 ",,"$17,455,198 ",,"1,852,204 ",,"95,173 ",,"28,764,728 ",,"1,793,033 ",,No,,,,,,
DDOT - Progressive Transportation Services Administration,Washington,DC,3112,30112,State Government Unit or Department of Transportation,Full Reporter,"4,586,770 ",57,MB,PT,52,,$0.57 ,,0.16 ,,$87.36 ,,24.8 ,,$3.52 ,,$3.19 ,,,"$3,084,263 ",,"$19,014,176 ",,"5,407,530 ",,"217,648 ",,"5,963,889 ",,"1,244,488 ",,No,,,,,,
Duluth Transit Authority,Duluth,MN,5025,50025,Independent Public Agency or Authority of Transit Service,Full Reporter,"120,378 ",57,MB,DO,50,,$0.88 ,,0.18 ,,$97.45 ,,19.6 ,,$4.98 ,,$1.18 ,,,"$2,479,687 ",,"$13,966,577 ",,"2,804,354 ",,"143,317 ",,"11,838,799 ",,"1,815,453 ",,No,,,,,,
Addison County Transit Resources,Middlebury,VT,1R06-001,1R06-10143,Private-Non-Profit Corporation,Rural Reporter,0 ,57,DR,DO,45,,$0.00 ,,0.00 ,,$31.99 ,,1.5 ,,$21.38 ,,$0.00 ,,,$0 ,,"$1,403,146 ",,"65,621 ",,"43,865 ",,0 ,,"1,345,223 ",,No,,,,,,
Addison County Transit Resources,Middlebury,VT,1R06-001,1R06-10143,Private-Non-Profit Corporation,Rural Reporter,0 ,57,MB,DO,9,,$0.15 ,,0.01 ,,$70.34 ,,6.1 ,,$11.60 ,,$0.00 ,,,"$14,534 ",,"$1,092,571 ",,"94,149 ",,"15,532 ",,0 ,,"299,437 ",,No,,,,,,
Duluth Transit Authority,Duluth,MN,5025,50025,Independent Public Agency or Authority of Transit Service,Full Reporter,"120,378 ",57,DR,PT,7,,$2.14 ,,0.07 ,,$46.19 ,,1.6 ,,$28.78 ,,$6.26 ,,,"$65,692 ",,"$883,289 ",,"30,693 ",,"19,122 ",,"141,185 ",,"262,287 ",,No,,,,,,
DDOT - Progressive Transportation Services Administration,Washington,DC,3112,30112,State Government Unit or Department of Transportation,Full Reporter,"4,586,770 ",57,SR,PT,5,,$0.00 ,,0.00 ,,$788.71 ,,36.7 ,,$21.47 ,,$22.95 ,,,$0 ,,"$10,675,231 ",,"497,178 ",,"13,535 ",,"465,104 ",,"58,285 ",,No,,,,,,
Addison County Transit Resources,Middlebury,VT,1R06-001,1R06-10143,Private-Non-Profit Corporation,Rural Reporter,0 ,57,CB,DO,3,,$1.44 ,,0.09 ,,$75.34 ,,5.0 ,,$15.15 ,,$0.00 ,,,"$31,110 ",,"$328,273 ",,"21,668 ",,"4,357 ",,0 ,,"117,304 ",,No,,,,,,
Grand Gateway EDA/ Pelivan,Big Cabin,OK,6R04-006,6R04-60266,"MPO, COG or Other Planning Agency",Rural Reporter,0 ,56,DR,DO,56,,$0.70 ,,0.04 ,,$41.42 ,,2.6 ,,$15.82 ,,$0.00 ,,,"$125,665 ",,"$2,837,742 ",,"179,395 ",,"68,510 ",,0 ,,"970,370 ",,No,,,,,,
"Senior Citizens United Community Services of Camden County, Inc.",Audubon,NJ,2204,20204,Private-Non-Profit Corporation,Full Reporter,"5,441,567 ",56,DR,DO,56,,$0.07 ,,0.00 ,,$54.05 ,,2.4 ,,$22.11 ,,$3.95 ,,,"$12,020 ",,"$3,656,827 ",,"165,396 ",,"67,655 ",,"926,653 ",,"760,430 ",,No,,,,,,
Belknap-Merrimack CAP/Concord Area Transit,Concord,NH,1R04-005,1R04-10161,Private-Non-Profit Corporation,Rural Reporter,0 ,56,DR,DO,50,,$0.72 ,,0.03 ,,$30.31 ,,1.4 ,,$21.33 ,,$0.00 ,,,"$10,475 ",,"$310,409 ",,"14,551 ",,"10,240 ",,0 ,,"191,686 ",,No,,,,,,
Paducah Transit Authority,Paducah,KY,4R04-012,4R04-41013,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,56,DR,DO,47,,$3.41 ,,0.09 ,,$63.96 ,,1.7 ,,$37.73 ,,$0.00 ,,,"$320,166 ",,"$3,542,319 ",,"93,890 ",,"55,384 ",,0 ,,"1,161,808 ",,No,,,,,,
Paducah Transit Authority,Paducah,KY,4R04-012,4R04-41013,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,56,MB,DO,9,,$0.32 ,,0.09 ,,$39.59 ,,11.0 ,,$3.59 ,,$0.00 ,,,"$38,765 ",,"$428,891 ",,"119,404 ",,"10,832 ",,0 ,,"141,512 ",,No,,,,,,
Belknap-Merrimack CAP/Concord Area Transit,Concord,NH,1R04-005,1R04-10161,Private-Non-Profit Corporation,Rural Reporter,0 ,56,MB,DO,6,,$0.90 ,,0.11 ,,$90.18 ,,10.7 ,,$8.45 ,,$0.00 ,,,"$80,090 ",,"$750,836 ",,"88,872 ",,"8,326 ",,0 ,,"133,460 ",,No,,,,,,
Region XII Council of Governments/WITS,Carroll,IA,7R01-012,7R01-70224,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,55,DR,DO,55,,$2.29 ,,0.19 ,,$40.26 ,,3.4 ,,$11.77 ,,$0.00 ,,,"$414,095 ",,"$2,128,550 ",,"180,911 ",,"52,868 ",,0 ,,"1,186,779 ",,No,,,,,,
Coastal Regional Commission,Darien,GA,4R03-118,4R03-41112,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,55,DR,DO,55,,$1.91 ,,0.07 ,,$33.02 ,,1.3 ,,$25.69 ,,$0.00 ,,,"$287,071 ",,"$3,868,259 ",,"150,551 ",,"117,163 ",,0 ,,"2,100,980 ",,No,,,,,,
Kanawha Valley Regional Transportation Authority,Charleston,WV,3001,30001,Independent Public Agency or Authority of Transit Service,Full Reporter,"153,199 ",54,MB,DO,42,,$1.11 ,,0.18 ,,$83.08 ,,13.5 ,,$6.16 ,,$1.22 ,,,"$1,965,112 ",,"$10,879,447 ",,"1,767,411 ",,"130,959 ",,"8,930,779 ",,"2,186,633 ",,No,,,,,,
Central Midlands Transit,Columbia,SC,4141,40141,Independent Public Agency or Authority of Transit Service,Full Reporter,"549,777 ",54,MB,PT,38,,$0.76 ,,0.14 ,,$74.78 ,,13.7 ,,$5.44 ,,$2.10 ,,,"$1,794,902 ",,"$12,829,670 ",,"2,356,278 ",,"171,568 ",,"6,101,022 ",,"2,233,328 ",,No,,,,,,
Broome County Department of Public Transportation,Vestal,NY,2003,20003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"158,084 ",54,MB,DO,38,,$1.16 ,,0.29 ,,$82.22 ,,20.9 ,,$3.94 ,,$1.11 ,,,"$2,383,675 ",,"$8,101,757 ",,"2,054,806 ",,"98,540 ",,"7,297,643 ",,"1,168,425 ",,No,,,,,,
Transfort,Fort Collins,CO,8011,80011,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"264,465 ",54,MB,DO,36,,$0.75 ,,0.18 ,,$114.10 ,,28.2 ,,$4.05 ,,$1.03 ,,,"$1,994,179 ",,"$10,801,238 ",,"2,665,787 ",,"94,662 ",,"10,466,384 ",,"1,273,013 ",,No,,,,,,
Shreveport Area Transit System,Shreveport,LA,6024,60024,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"298,317 ",54,MB,DO,36,,$0.80 ,,0.19 ,,$77.52 ,,18.2 ,,$4.26 ,,$0.80 ,,,"$2,095,086 ",,"$11,190,434 ",,"2,625,029 ",,"144,363 ",,"14,017,655 ",,"2,245,220 ",,No,,,,,,
"Laredo Transit Management, Inc.",Laredo,TX,6009,60009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"235,730 ",54,MB,DO,36,,$1.04 ,,0.26 ,,$81.90 ,,20.4 ,,$4.02 ,,$1.27 ,,,"$3,129,609 ",,"$12,087,791 ",,"3,007,941 ",,"147,586 ",,"9,534,915 ",,"1,705,954 ",,No,,,,,,
Area Transportation Authority of North Central PA,Johnsonburg,PA,3R04-019,3R04-30196,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,54,DR,DO,34,,$0.63 ,,0.02 ,,$64.99 ,,2.4 ,,$27.58 ,,$0.00 ,,,"$103,224 ",,"$4,508,614 ",,"163,482 ",,"69,377 ",,0 ,,"837,258 ",,No,,,,,,
Cambria County Transit Authority,Johnstown,PA,3012,30012,Independent Public Agency or Authority of Transit Service,Full Reporter,"69,014 ",54,MB,DO,32,,$0.73 ,,0.10 ,,$100.41 ,,14.1 ,,$7.11 ,,$1.85 ,,,"$816,219 ",,"$7,969,704 ",,"1,121,431 ",,"79,372 ",,"4,313,381 ",,"1,062,006 ",,No,,,,,,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,9233,90233,Independent Public Agency or Authority of Transit Service,Full Reporter,"135,267 ",54,VP,PT,32,,$3.53 ,,0.67 ,,$42.85 ,,8.1 ,,$5.30 ,,$0.17 ,,,"$230,680 ",,"$346,651 ",,"65,434 ",,"8,090 ",,"2,019,565 ",,"360,817 ",,No,,,,,,
Cambria County Transit Authority,Johnstown,PA,3012,30012,Independent Public Agency or Authority of Transit Service,Full Reporter,"69,014 ",54,DR,DO,20,,$14.28 ,,0.56 ,,$73.98 ,,2.9 ,,$25.43 ,,$2.01 ,,,"$925,223 ",,"$1,647,655 ",,"64,783 ",,"22,273 ",,"818,819 ",,"355,468 ",,No,,,,,,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,9233,90233,Independent Public Agency or Authority of Transit Service,Full Reporter,"135,267 ",54,MB,PT,19,,$1.25 ,,0.15 ,,$94.62 ,,11.3 ,,$8.37 ,,$0.75 ,,,"$531,536 ",,"$3,557,074 ",,"424,755 ",,"37,593 ",,"4,725,801 ",,"842,228 ",,No,,,,,,
"Laredo Transit Management, Inc.",Laredo,TX,6009,60009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"235,730 ",54,DR,DO,18,,$0.78 ,,0.01 ,,$92.04 ,,1.8 ,,$52.32 ,,$9.51 ,,,"$36,999 ",,"$2,486,949 ",,"47,529 ",,"27,020 ",,"261,492 ",,"258,691 ",,No,,,,,,
Shreveport Area Transit System,Shreveport,LA,6024,60024,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"298,317 ",54,DR,DO,18,,$2.25 ,,0.10 ,,$40.72 ,,1.8 ,,$22.78 ,,$2.39 ,,,"$148,761 ",,"$1,505,274 ",,"66,089 ",,"36,965 ",,"629,633 ",,"643,933 ",,No,,,,,,
Area Transportation Authority of North Central PA,Johnsonburg,PA,3R04-019,3R04-30196,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,54,MB,DO,17,,$1.51 ,,0.16 ,,$60.72 ,,6.4 ,,$9.47 ,,$0.00 ,,,"$375,018 ",,"$2,345,148 ",,"247,720 ",,"38,621 ",,0 ,,"577,411 ",,No,,,,,,
Central Midlands Transit,Columbia,SC,4141,40141,Independent Public Agency or Authority of Transit Service,Full Reporter,"549,777 ",54,DR,PT,16,,$3.15 ,,0.06 ,,$83.17 ,,1.6 ,,$50.58 ,,$3.98 ,,,"$199,434 ",,"$3,207,509 ",,"63,410 ",,"38,568 ",,"806,891 ",,"666,982 ",,No,,,,,,
Kanawha Valley Regional Transportation Authority,Charleston,WV,3001,30001,Independent Public Agency or Authority of Transit Service,Full Reporter,"153,199 ",54,DR,DO,12,,$2.67 ,,0.07 ,,$32.56 ,,0.8 ,,$38.85 ,,$3.32 ,,,"$60,383 ",,"$877,591 ",,"22,590 ",,"26,949 ",,"264,544 ",,"260,770 ",,No,,,,,,
Broome County Department of Public Transportation,Vestal,NY,2003,20003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"158,084 ",54,DR,PT,10,,$2.31 ,,0.13 ,,$47.36 ,,2.7 ,,$17.33 ,,$2.55 ,,,"$162,442 ",,"$1,219,752 ",,"70,376 ",,"25,754 ",,"478,610 ",,"310,152 ",,No,,,,,,
Transfort,Fort Collins,CO,8011,80011,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"264,465 ",54,DT,PT,8,,$2.91 ,,0.07 ,,$81.19 ,,1.9 ,,$42.36 ,,$9.90 ,,,"$99,082 ",,"$1,440,542 ",,"34,004 ",,"17,742 ",,"145,496 ",,"200,017 ",,No,,,,,,
Broome County Department of Public Transportation,Vestal,NY,2003,20003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"158,084 ",54,DR,DO,6,,$1.79 ,,0.04 ,,$84.10 ,,1.9 ,,$43.20 ,,$2.76 ,,,"$52,576 ",,"$1,267,323 ",,"29,334 ",,"15,070 ",,"458,370 ",,"206,020 ",,No,,,,,,
Transfort,Fort Collins,CO,8011,80011,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"264,465 ",54,RB,DO,6,,$0.38 ,,0.18 ,,$97.69 ,,47.9 ,,$2.04 ,,$0.66 ,,,"$527,226 ",,"$2,856,210 ",,"1,399,236 ",,"29,238 ",,"4,327,331 ",,"301,440 ",,No,,,,,,
Transfort,Fort Collins,CO,8011,80011,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"264,465 ",54,MB,PT,4,,$4.00 ,,0.46 ,,$51.92 ,,6.0 ,,$8.67 ,,$2.21 ,,,"$55,106 ",,"$119,415 ",,"13,781 ",,"2,300 ",,"54,127 ",,"36,327 ",,No,,,,,,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,9233,90233,Independent Public Agency or Authority of Transit Service,Full Reporter,"135,267 ",54,DR,PT,3,,$1.06 ,,0.04 ,,$47.68 ,,1.8 ,,$26.67 ,,$2.96 ,,,"$7,949 ",,"$200,155 ",,"7,505 ",,"4,198 ",,"67,725 ",,"65,856 ",,No,,,,,,
Area Transportation Authority of North Central PA,Johnsonburg,PA,3R04-019,3R04-30196,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,54,VP,DO,3,,$2.39 ,,0.84 ,,$19.63 ,,6.9 ,,$2.84 ,,$0.00 ,,,"$21,002 ",,"$24,945 ",,"8,794 ",,"1,271 ",,0 ,,"45,207 ",,No,,,,,,
Cambria County Transit Authority,Johnstown,PA,3012,30012,Independent Public Agency or Authority of Transit Service,Full Reporter,"69,014 ",54,IP,DO,2,,$1.56 ,,0.14 ,,$738.19 ,,68.6 ,,$10.77 ,,$63.67 ,,,"$101,659 ",,"$702,753 ",,"65,268 ",,952 ,,"11,038 ",,"2,415 ",,No,,,,,,
Greater Roanoke Transit Company,Roanoke,VA,3007,30007,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"210,111 ",53,MB,DO,35,,$0.85 ,,0.27 ,,$64.21 ,,20.3 ,,$3.17 ,,$0.48 ,,,"$1,887,026 ",,"$7,011,634 ",,"2,211,393 ",,"109,198 ",,"14,727,877 ",,"1,601,987 ",,No,,,,,,
Bay Area Transportation Authority,St. Ignace,MI,5R03-010,5R03-50413,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,53,MB,DO,34,,$0.81 ,,0.07 ,,$44.92 ,,3.8 ,,$11.71 ,,$0.00 ,,,"$294,987 ",,"$4,266,247 ",,"364,289 ",,"94,985 ",,0 ,,"1,293,475 ",,No,,,,,,
City of Elk Grove,Elk Grove,CA,9205,90205,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,723,634 ",53,CB,PT,26,,$1.75 ,,0.23 ,,$166.27 ,,21.9 ,,$7.59 ,,$0.56 ,,,"$778,740 ",,"$3,384,056 ",,"445,794 ",,"20,353 ",,"6,078,458 ",,"377,300 ",,No,,,,,,
Bay Area Transportation Authority,St. Ignace,MI,5R03-010,5R03-50413,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,53,DR,DO,19,,$1.13 ,,0.07 ,,$55.87 ,,3.4 ,,$16.31 ,,$0.00 ,,,"$156,198 ",,"$2,259,007 ",,"138,472 ",,"40,430 ",,0 ,,"684,904 ",,No,,,,,,
City of Elk Grove,Elk Grove,CA,9205,90205,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,723,634 ",53,MB,PT,19,,$1.20 ,,0.13 ,,$117.26 ,,12.3 ,,$9.50 ,,$2.38 ,,,"$572,633 ",,"$4,533,225 ",,"476,962 ",,"38,660 ",,"1,905,308 ",,"524,279 ",,No,,,,,,
Greater Roanoke Transit Company,Roanoke,VA,3007,30007,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"210,111 ",53,DR,PT,17,,$2.63 ,,0.11 ,,$52.19 ,,2.1 ,,$24.94 ,,$2.88 ,,,"$193,302 ",,"$1,834,637 ",,"73,574 ",,"35,151 ",,"636,942 ",,"643,951 ",,No,,,,,,
City of Elk Grove,Elk Grove,CA,9205,90205,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,723,634 ",53,DR,PT,8,,$4.59 ,,0.07 ,,$116.45 ,,1.8 ,,$64.62 ,,$8.51 ,,,"$103,209 ",,"$1,454,360 ",,"22,507 ",,"12,489 ",,"170,982 ",,"172,009 ",,No,,,,,,
Greater Roanoke Transit Company,Roanoke,VA,3007,30007,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"210,111 ",53,CB,DO,1,,$3.08 ,,0.21 ,,$79.90 ,,5.3 ,,$14.96 ,,$0.28 ,,,"$61,026 ",,"$296,683 ",,"19,829 ",,"3,713 ",,"1,063,429 ",,"121,248 ",,No,,,,,,
Douglas County Rideshare,Douglasville,GA,4082,40082,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419 ",52,VP,DO,49,,$2.82 ,,0.41 ,,$35.99 ,,5.2 ,,$6.87 ,,$0.19 ,,,"$295,078 ",,"$718,261 ",,"104,600 ",,"19,955 ",,"3,756,374 ",,"777,606 ",,No,,,,,,
Bay Metropolitan Transit Authority,Bay City,MI,5029,50029,Independent Public Agency or Authority of Transit Service,Full Reporter,"70,585 ",52,MB,DO,38,,$1.54 ,,0.14 ,,$107.32 ,,9.9 ,,$10.80 ,,$1.44 ,,,"$755,664 ",,"$5,311,676 ",,"491,823 ",,"49,493 ",,"3,701,234 ",,"1,020,878 ",,No,,,,,,
Kenosha Transit,Kenosha,WI,5003,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,064 ",52,MB,DO,37,,$0.51 ,,0.11 ,,$87.35 ,,19.7 ,,$4.43 ,,$1.30 ,,,"$632,362 ",,"$5,531,266 ",,"1,247,739 ",,"63,323 ",,"4,242,312 ",,"818,405 ",,No,,,,,,
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499 ",52,DR,DO,27,,$3.65 ,,0.10 ,,$100.21 ,,2.7 ,,$37.73 ,,$4.25 ,,,"$387,902 ",,"$4,011,342 ",,"106,309 ",,"40,030 ",,"942,889 ",,"739,392 ",,No,,,,,,
St. Cloud Metropolitan Transit Commission,St. Cloud,MN,5028,50028,Independent Public Agency or Authority of Transit Service,Full Reporter,"110,621 ",52,MB,DO,27,,$0.63 ,,0.17 ,,$79.87 ,,22.0 ,,$3.62 ,,$1.01 ,,,"$1,222,451 ",,"$7,029,100 ",,"1,939,776 ",,"88,011 ",,"6,989,590 ",,"1,234,866 ",,No,,,,,,
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499 ",52,MB,DO,25,,$2.03 ,,0.54 ,,$69.14 ,,18.5 ,,$3.74 ,,$1.26 ,,,"$2,404,967 ",,"$4,433,589 ",,"1,185,480 ",,"64,127 ",,"3,509,021 ",,"816,175 ",,No,,,,,,
St. Cloud Metropolitan Transit Commission,St. Cloud,MN,5028,50028,Independent Public Agency or Authority of Transit Service,Full Reporter,"110,621 ",52,DR,DO,21,,$2.86 ,,0.11 ,,$80.02 ,,3.1 ,,$25.41 ,,$5.57 ,,,"$398,157 ",,"$3,542,926 ",,"139,414 ",,"44,278 ",,"635,578 ",,"572,903 ",,No,,,,,,
Grays Harbor Transit,Hoquiam,WA,0R03-012,0R03-00314,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,52,MB,DO,21,,$0.59 ,,0.08 ,,$138.35 ,,19.4 ,,$7.11 ,,$0.00 ,,,"$394,337 ",,"$4,754,406 ",,"668,242 ",,"34,365 ",,0 ,,"964,399 ",,No,,,,,,
Grays Harbor Transit,Hoquiam,WA,0R03-012,0R03-00314,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,52,VP,DO,19,,$1.32 ,,1.07 ,,$11.33 ,,9.2 ,,$1.23 ,,$0.00 ,,,"$136,575 ",,"$127,435 ",,"103,444 ",,"11,252 ",,0 ,,"389,681 ",,No,,,,,,
Bay Metropolitan Transit Authority,Bay City,MI,5029,50029,Independent Public Agency or Authority of Transit Service,Full Reporter,"70,585 ",52,DR,DO,14,,$1.52 ,,0.03 ,,$93.95 ,,1.7 ,,$53.81 ,,$6.76 ,,,"$76,204 ",,"$2,704,443 ",,"50,255 ",,"28,787 ",,"400,022 ",,"460,246 ",,No,,,,,,
Grays Harbor Transit,Hoquiam,WA,0R03-012,0R03-00314,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,52,DR,DO,12,,$2.28 ,,0.04 ,,$127.56 ,,2.2 ,,$58.95 ,,$0.00 ,,,"$138,562 ",,"$3,586,657 ",,"60,841 ",,"28,117 ",,0 ,,"338,842 ",,No,,,,,,
