Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Somerset County Transportation,Somerville,NJ,2209,20209,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295 ",68,DR,DO,58,,$2.61 ,,0.15 ,,$55.13 ,,3.3 ,,$16.86 ,,$3.34 ,,,"$798,218 ",,"$5,164,030 ",,"306,255 ",,"93,669 ",,"1,545,868 ",,"1,004,522 ",,No,,,,,,
Kenosha Transit,Kenosha,WI,5003,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,064 ",68,MB,DO,48,,$0.55 ,,0.11 ,,$79.94 ,,16.2 ,,$4.92 ,,$1.55 ,,,"$692,799 ",,"$6,242,092 ",,"1,268,399 ",,"78,080 ",,"4,033,508 ",,"1,010,441 ",,No,,,,,,
Lakeland Area Mass Transit District ,Lakeland,FL,4031,40031,Independent Public Agency or Authority of Transit Service,Full Reporter,"262,596 ",68,DR,DO,34,,$1.18 ,,0.02 ,,$134.12 ,,1.8 ,,$73.61 ,,$10.73 ,,,"$110,682 ",,"$6,897,846 ",,"93,706 ",,"51,429 ",,"642,820 ",,"640,260 ",,No,,,,,,
Lakeland Area Mass Transit District ,Lakeland,FL,4031,40031,Independent Public Agency or Authority of Transit Service,Full Reporter,"262,596 ",68,MB,DO,32,,$1.56 ,,0.22 ,,$97.58 ,,13.8 ,,$7.07 ,,$1.25 ,,,"$1,959,577 ",,"$8,855,838 ",,"1,252,509 ",,"90,759 ",,"7,088,796 ",,"1,378,277 ",,No,,,,,,
Kenosha Transit,Kenosha,WI,5003,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,064 ",68,SR,DO,3,,$0.56 ,,0.07 ,,$162.08 ,,19.1 ,,$8.47 ,,$7.56 ,W,,"$25,446 ",,"$382,017 ",,"45,120 ",,"2,357 ",,"50,534 ",W,"16,880 ",,Yes,,,,,,
Bergen County Community Transportation,Lodi,NJ,2192,20192,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295 ",68,MB,DO,3,,$0.00 ,,0.00 ,,$129.45 ,,7.2 ,,$17.91 ,,$1.49 ,,,$0 ,,"$540,570 ",,"30,184 ",,"4,176 ",,"362,207 ",,"49,857 ",,No,,,,,,
Lakeland Area Mass Transit District ,Lakeland,FL,4031,40031,Independent Public Agency or Authority of Transit Service,Full Reporter,"262,596 ",68,DR,PT,2,,$0.00 ,,0.00 ,,$27.74 ,,0.8 ,,$33.31 ,,$2.24 ,,,$0 ,,"$8,960 ",,269 ,,323 ,,"4,006 ",,"3,951 ",,No,,,,,,
Kenosha Transit,Kenosha,WI,5003,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,064 ",68,DR,PT,17,,$3.44 ,,0.22 ,,$35.19 ,,2.3 ,,$15.62 ,,$2.85 ,,,"$98,232 ",,"$445,398 ",,"28,520 ",,"12,657 ",,"156,290 ",,"180,418 ",,No,,,,,,
Somerset County Transportation,Somerville,NJ,2209,20209,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295 ",68,MB,DO,10,,$1.47 ,,0.06 ,,$97.75 ,,3.7 ,,$26.55 ,,$2.46 ,,,"$104,158 ",,"$1,875,332 ",,"70,626 ",,"19,185 ",,"762,761 ",,"240,952 ",,No,,,,,,
"Louisville WHEELS Transportation, Inc",Louisville,KY,4R04-027,4R04-41090,Private-Non-Profit Corporation,Rural Reporter,0 ,67,DR,DO,67,,$0.03 ,,0.00 ,,$20.68 ,,0.8 ,,$24.73 ,,$0.00 ,,,"$3,439 ",,"$2,600,556 ",,"105,173 ",,"125,771 ",,0 ,,"1,352,951 ",,No,,,,,,
"United Community Action Partnership, Inc.",Marshall,MN,,5R04-55326,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,67,DR,DO,57,,$1.56 ,,0.12 ,,$42.99 ,,3.3 ,,$13.10 ,,$0.00 ,,,"$171,589 ",,"$1,444,738 ",,"110,309 ",,"33,607 ",,0 ,,"572,659 ",,No,,,,,,
Big Bend Transit,Tallahassee,FL,4R02-011,4R02-41153,Private-Non-Profit Corporation,Rural Reporter,0 ,67,DR,DO,57,,$1.97 ,,0.06 ,,$51.39 ,,1.5 ,,$33.87 ,,$0.00 ,,,"$242,318 ",,"$4,157,749 ",,"122,773 ",,"80,908 ",,0 ,,"1,440,995 ",,No,,,,,,
"Western Community Action, Inc.",Marshall,MN,5R04-059,5R04-50477,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,67,DR,DO,56,,$1.60 ,,0.11 ,,$53.04 ,,3.6 ,,$14.85 ,,$0.00 ,,,"$140,636 ",,"$1,303,951 ",,"87,833 ",,"24,585 ",,0 ,,"470,613 ",,No,,,,,,
Big Bend Transit,Tallahassee,FL,4R02-011,4R02-41153,Private-Non-Profit Corporation,Rural Reporter,0 ,67,VP,DO,5,,$1.73 ,,0.65 ,,$25.36 ,,9.6 ,,$2.64 ,,$0.00 ,,,"$37,645 ",,"$57,518 ",,"21,799 ",,"2,268 ",,0 ,,"98,162 ",,No,,,,,,
Big Bend Transit,Tallahassee,FL,4R02-011,4R02-41153,Private-Non-Profit Corporation,Rural Reporter,0 ,67,MB,DO,5,,$1.00 ,,0.14 ,,$28.93 ,,4.0 ,,$7.16 ,,$0.00 ,,,"$42,050 ",,"$302,453 ",,"42,234 ",,"10,456 ",,0 ,,"224,686 ",,No,,,,,,
"Western Community Action, Inc.",Marshall,MN,5R04-059,5R04-50477,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,67,MB,DO,11,,$1.60 ,,0.11 ,,$69.83 ,,4.7 ,,$14.85 ,,$0.00 ,,,"$26,639 ",,"$246,989 ",,"16,637 ",,"3,537 ",,0 ,,"44,811 ",,No,,,,,,
"United Community Action Partnership, Inc.",Marshall,MN,,5R04-55326,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,67,MB,DO,10,,$1.56 ,,0.12 ,,$82.74 ,,6.3 ,,$13.10 ,,$0.00 ,,,"$29,549 ",,"$248,794 ",,"18,996 ",,"3,007 ",,0 ,,"37,227 ",,No,,,,,,
Central Texas Rural Transit District,Coleman,TX,6R05-005,6R05-60262,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,66,DR,DO,66,,$0.83 ,,0.03 ,,$63.75 ,,2.2 ,,$28.47 ,,$0.00 ,,,"$113,949 ",,"$3,905,021 ",,"137,145 ",,"61,252 ",,0 ,,"1,535,803 ",,No,,,,,,
Middlesex County Area Transit,New Brunswick,NJ,2196,20196,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295 ",66,DR,DO,53,,$2.19 ,,0.04 ,,$109.52 ,,1.8 ,,$60.23 ,,$3.23 ,,,"$131,472 ",,"$3,613,822 ",,"60,000 ",,"32,998 ",,"1,119,620 ",,"422,176 ",,No,,,,,,
South Florida Regional Transportation Authority,Pompano Beach,FL,4077,40077,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,502,379 ",66,CR,PT,42,,$3.00 ,,0.14 ,,$746.03 ,,35.0 ,,$21.34 ,,$0.77 ,,,"$12,785,301 ",,"$90,925,787 ",,"4,261,113 ",,"121,880 ",,"118,514,347 ",,"3,525,108 ",,No,,,,,,
Wichita Transit,Wichita,KS,7015,70015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"472,870 ",66,MB,DO,42,,$1.15 ,,0.14 ,,$87.72 ,,10.9 ,,$8.08 ,,$1.44 ,,,"$1,457,565 ",,"$10,203,149 ",,"1,262,552 ",,"116,316 ",,"7,102,808 ",,"1,696,805 ",,No,,,,,,
Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,4012,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,"391,024 ",66,MB,DO,36,,$0.56 ,,0.13 ,,$87.11 ,,19.8 ,,$4.40 ,,$1.57 ,,,"$1,442,622 ",,"$11,333,482 ",,"2,578,472 ",,"130,109 ",,"7,218,510 ",,"1,686,235 ",,No,,,,,,
Stark Area Regional Transit Authority,Canton,OH,5011,50011,Independent Public Agency or Authority of Transit Service,Full Reporter,"279,245 ",66,MB,DO,36,,$0.66 ,,0.11 ,,$95.27 ,,16.1 ,,$5.91 ,,$0.86 ,,,"$1,483,114 ",,"$13,361,891 ",,"2,261,179 ",,"140,246 ",,"15,613,135 ",,"2,262,229 ",,No,,,,,,
Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,4012,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,"391,024 ",66,DR,DO,30,,$2.10 ,,0.11 ,,$53.81 ,,2.9 ,,$18.81 ,,$2.66 ,,,"$457,295 ",,"$4,088,417 ",,"217,328 ",,"75,978 ",,"1,538,546 ",,"1,072,760 ",,No,,,,,,
Stark Area Regional Transit Authority,Canton,OH,5011,50011,Independent Public Agency or Authority of Transit Service,Full Reporter,"279,245 ",66,DR,DO,30,,$3.96 ,,0.10 ,,$97.19 ,,2.4 ,,$41.28 ,,$4.52 ,,,"$643,743 ",,"$6,702,714 ",,"162,388 ",,"68,967 ",,"1,481,485 ",,"1,307,673 ",,No,,,,,,
South Florida Regional Transportation Authority,Pompano Beach,FL,4077,40077,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,502,379 ",66,MB,PT,24,,$0.00 ,,0.00 ,,$53.77 ,,14.6 ,,$3.69 ,,$1.03 ,,,$0 ,,"$3,491,754 ",,"945,901 ",,"64,933 ",,"3,375,164 ",,"747,333 ",,No,,,,,,
Wichita Transit,Wichita,KS,7015,70015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"472,870 ",66,DR,DO,23,,$3.39 ,,0.10 ,,$81.69 ,,2.4 ,,$33.43 ,,$3.35 ,,,"$242,765 ",,"$2,397,433 ",,"71,713 ",,"29,347 ",,"715,321 ",,"601,909 ",,No,,,,,,
Middlesex County Area Transit,New Brunswick,NJ,2196,20196,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295 ",66,MB,DO,13,,$0.28 ,,0.04 ,,$62.23 ,,8.3 ,,$7.46 ,,$0.67 ,,,"$69,529 ",,"$1,856,331 ",,"248,764 ",,"29,831 ",,"2,779,319 ",,"434,849 ",,No,,,,,,
Wichita Transit,Wichita,KS,7015,70015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"472,870 ",66,VP,PT,1,,$2.48 ,,0.89 ,,$22.02 ,,7.9 ,,$2.80 ,,$0.08 ,,,"$6,122 ",,"$6,915 ",,"2,466 ",,314 ,,"88,776 ",,"14,976 ",,No,,,,,,
SouthWest Transit,Eden Prairie,MN,5221,50518,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,650,890 ",65,MB,PT,55,,$2.51 ,,0.27 ,,$214.14 ,,23.3 ,,$9.18 ,,$0.41 ,,,"$2,701,106 ",,"$9,863,545 ",,"1,074,302 ",,"46,061 ",,"24,300,594 ",,"1,109,623 ",,No,,,,,,
Gwinnett County Board of Commissioners,Lawrenceville,GA,4138,40138,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419 ",65,DR,PT,5,,$3.17 ,,0.03 ,,$130.51 ,,1.4 ,,$94.96 ,,$10.29 ,,,"$73,615 ",,"$2,207,068 ",,"23,241 ",,"16,911 ",,"214,566 ",,"212,026 ",,No,,,,,,
Sonoma County Transit,Santa Rosa,CA,9089,90089,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"308,231 ",65,MB,PT,40,,$1.49 ,,0.13 ,,$130.98 ,,11.5 ,,$11.40 ,,$1.37 ,,,"$1,583,350 ",,"$12,134,044 ",,"1,064,495 ",,"92,643 ",,"8,865,073 ",,"1,534,485 ",,No,,,,,,
Gwinnett County Board of Commissioners,Lawrenceville,GA,4138,40138,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419 ",65,CB,PT,31,,$3.73 ,,0.22 ,,$225.32 ,,13.1 ,,$17.19 ,,$0.60 ,,,"$1,404,240 ",,"$6,470,686 ",,"376,517 ",,"28,718 ",,"10,804,537 ",,"651,579 ",,No,,,,,,
Gwinnett County Board of Commissioners,Lawrenceville,GA,4138,40138,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419 ",65,DT,PT,3,,$2.74 ,,0.03 ,,$98.52 ,,1.2 ,,$79.55 ,,$5.19 ,,,"$4,983 ",,"$144,629 ",,"1,818 ",,"1,468 ",,"27,876 ",,"23,324 ",,No,,,,,,
Gwinnett County Board of Commissioners,Lawrenceville,GA,4138,40138,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419 ",65,MB,PT,26,,$1.42 ,,0.16 ,,$130.94 ,,14.8 ,,$8.83 ,,$1.23 ,,,"$1,465,329 ",,"$9,143,524 ",,"1,035,561 ",,"69,829 ",,"7,430,941 ",,"1,236,630 ",,No,,,,,,
Sonoma County Transit,Santa Rosa,CA,9089,90089,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"308,231 ",65,DR,PT,25,,$3.77 ,,0.07 ,,$77.70 ,,1.5 ,,$52.08 ,,$4.28 ,,,"$218,786 ",,"$3,022,137 ",,"58,026 ",,"38,893 ",,"706,158 ",,"548,025 ",,No,,,,,,
SouthWest Transit,Eden Prairie,MN,5221,50518,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,650,890 ",65,DR,PT,10,,$2.43 ,,0.22 ,,$34.16 ,,3.1 ,,$11.14 ,,$2.28 ,,,"$180,992 ",,"$829,977 ",,"74,531 ",,"24,300 ",,"363,768 ",,"376,594 ",,No,,,,,,
Duluth Transit Authority,Duluth,MN,5025,50025,Independent Public Agency or Authority of Transit Service,Full Reporter,"120,378 ",64,DR,PT,7,,$2.20 ,,0.07 ,,$48.57 ,,1.6 ,,$30.44 ,,$6.62 ,,,"$66,927 ",,"$925,001 ",,"30,387 ",,"19,046 ",,"139,677 ",,"247,969 ",,No,,,,,,
CCTS d/b/a River Cities Transit,Pierre,SD,8R04-011,8R04-80171,Private-Non-Profit Corporation,Rural Reporter,0 ,64,DR,DO,64,,$1.03 ,,0.11 ,,$48.50 ,,5.0 ,,$9.67 ,,$0.00 ,,,"$391,488 ",,"$3,670,531 ",,"379,468 ",,"75,685 ",,0 ,,"976,602 ",,No,,,,,,
Mayor and City Council Town of Ocean City,Ocean City,MD,3R03-026,3R03-30155,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,64,MB,DO,61,,$1.12 ,,0.50 ,,$70.20 ,,31.4 ,,$2.24 ,,$0.00 ,,,"$2,866,516 ",,"$5,719,744 ",,"2,554,385 ",,"81,476 ",,0 ,,"818,944 ",,No,,,,,,
Duluth Transit Authority,Duluth,MN,5025,50025,Independent Public Agency or Authority of Transit Service,Full Reporter,"120,378 ",64,MB,DO,57,,$0.87 ,,0.16 ,,$102.82 ,,18.3 ,,$5.63 ,,$1.44 ,,,"$2,433,944 ",,"$15,680,025 ",,"2,786,702 ",,"152,507 ",,"10,920,098 ",,"1,933,805 ",,No,,,,,,
Greater Bridgeport Transit Authority,Bridgeport,CT,1050,10050,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",64,MB,DO,43,,$1.01 ,,0.31 ,,$104.31 ,,31.9 ,,$3.27 ,,$1.04 ,,,"$5,543,413 ",,"$17,896,468 ",,"5,477,783 ",,"171,569 ",,"17,145,461 ",,"1,916,537 ",,No,,,,,,
Tompkins Consolidated Area Transit,Ithaca,NY,2145,20145,Private-Non-Profit Corporation,Full Reporter,"53,661 ",64,MB,DO,42,,$1.11 ,,0.34 ,,$105.85 ,,32.8 ,,$3.23 ,,$1.28 ,W,,"$4,439,596 ",,"$12,874,864 ",,"3,986,498 ",,"121,630 ",,"10,085,839 ",W,"1,580,758 ",,Yes,,,,,,
Area Transportation Authority of North Central PA,Johnsonburg,PA,3R04-019,3R04-30196,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,64,DR,DO,41,,$0.93 ,,0.03 ,,$63.35 ,,2.3 ,,$27.63 ,,$0.00 ,,,"$149,321 ",,"$4,420,321 ",,"159,981 ",,"69,772 ",,0 ,,"829,918 ",,No,,,,,,
Escambia County Area Transit,Pensacola,FL,4038,40038,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"340,067 ",64,MB,PT,38,,$0.69 ,,0.08 ,,$116.62 ,,13.9 ,,$8.40 ,,$1.68 ,W,,"$1,017,471 ",,"$12,400,668 ",,"1,476,400 ",,"106,337 ",,"7,364,166 ",W,"1,587,679 ",,Yes,,,,,,
Mayor and City Council Town of Ocean City,Ocean City,MD,3R03-026,3R03-30155,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,64,DR,DO,3,,$0.09 ,,0.00 ,,$53.62 ,,1.7 ,,$31.76 ,,$0.00 ,,,$848 ,,"$287,399 ",,"9,049 ",,"5,360 ",,0 ,,"49,375 ",,No,,,,,,
Area Transportation Authority of North Central PA,Johnsonburg,PA,3R04-019,3R04-30196,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,64,VP,DO,3,,$2.49 ,,0.87 ,,$19.93 ,,7.0 ,,$2.86 ,,$0.00 ,,,"$21,515 ",,"$24,650 ",,"8,629 ",,"1,237 ",,0 ,,"44,275 ",,No,,,,,,
Escambia County Area Transit,Pensacola,FL,4038,40038,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"340,067 ",64,DR,PT,26,,$3.64 ,Q,0.13 ,Q,$39.75 ,,1.4 ,,$27.84 ,,$3.28 ,,,"$327,207 ",Q,"$2,501,658 ",,"89,858 ",,"62,933 ",,"762,094 ",,"877,123 ",,Yes,,,,,,
Tompkins Consolidated Area Transit,Ithaca,NY,2145,20145,Private-Non-Profit Corporation,Full Reporter,"53,661 ",64,DR,PT,22,,$1.19 ,,0.05 ,,$45.74 ,,2.0 ,,$22.46 ,,$2.45 ,,,"$63,693 ",,"$1,197,270 ",,"53,315 ",,"26,177 ",,"487,768 ",,"431,342 ",,No,,,,,,
Greater Bridgeport Transit Authority,Bridgeport,CT,1050,10050,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",64,DR,PT,21,,$3.01 ,,0.10 ,,$78.01 ,,2.6 ,,$29.75 ,,$4.29 ,,,"$293,450 ",,"$2,900,297 ",,"97,493 ",,"37,179 ",,"675,853 ",,"476,142 ",,No,,,,,,
Area Transportation Authority of North Central PA,Johnsonburg,PA,3R04-019,3R04-30196,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,64,MB,DO,20,,$1.57 ,,0.13 ,,$74.74 ,,6.1 ,,$12.27 ,,$0.00 ,,,"$374,895 ",,"$2,926,458 ",,"238,430 ",,"39,154 ",,0 ,,"575,025 ",,No,,,,,,
Anaheim Transportation Network,Anaheim,CA,9211,90211,Private-Non-Profit Corporation,Full Reporter,"12,150,996 ",63,MB,PT,63,,$0.55 ,,0.35 ,,$65.12 ,,41.3 ,,$1.58 ,,$0.80 ,,,"$5,242,590 ",,"$15,027,491 ",,"9,535,775 ",,"230,765 ",,"18,897,330 ",,"1,447,483 ",,No,,,,,,
Modesto Area Express,Modesto,CA,9007,90007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"358,172 ",63,DT,PT,5,,$1.69 ,,0.10 ,,$40.40 ,,2.5 ,,$16.44 ,,$3.36 ,,,"$22,177 ",,"$216,202 ",,"13,151 ",,"5,351 ",,"64,408 ",,"53,645 ",,No,,,,,,
Modesto Area Express,Modesto,CA,9007,90007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"358,172 ",63,MB,PT,46,,$0.89 ,,0.18 ,,$88.18 ,,17.7 ,,$4.99 ,,$1.17 ,,,"$2,460,410 ",,"$13,779,289 ",,"2,762,922 ",,"156,258 ",,"11,777,285 ",,"1,991,113 ",,No,,,,,,
Valley Regional Transit,Meridian,ID,0011,00011,Independent Public Agency or Authority of Transit Service,Full Reporter,"349,684 ",63,MB,DO,40,,$0.63 ,,0.08 ,,$100.97 ,,12.9 ,,$7.86 ,,$1.48 ,Q,,"$841,606 ",,"$10,571,737 ",,"1,345,418 ",,"104,699 ",,"7,130,715 ",Q,"1,562,787 ",,Yes,,,,,,
Valley Regional Transit,Meridian,ID,0011,00011,Independent Public Agency or Authority of Transit Service,Full Reporter,"349,684 ",63,DR,DO,23,,$1.60 ,,0.04 ,,$83.37 ,,2.2 ,,$37.54 ,,$6.02 ,,,"$95,852 ",,"$2,249,922 ",,"59,931 ",,"26,986 ",,"373,554 ",,"363,243 ",,No,,,,,,
Modesto Area Express,Modesto,CA,9007,90007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"358,172 ",63,DR,PT,12,,$2.87 ,,0.10 ,,$92.41 ,,3.3 ,,$27.96 ,,$4.09 ,,,"$294,639 ",,"$2,872,407 ",,"102,716 ",,"31,084 ",,"702,577 ",,"401,353 ",,No,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ",62,DR,DO,9,,$3.37 ,,0.20 ,,$84.47 ,,4.9 ,,$17.22 ,,$1.53 ,,,"$165,228 ",,"$843,157 ",,"48,972 ",,"9,982 ",,"552,430 ",,"136,937 ",,No,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ",62,MB,PT,6,,$0.39 ,,0.04 ,,$72.24 ,,7.5 ,,$9.64 ,,$2.14 ,,,"$30,644 ",,"$758,151 ",,"78,635 ",,"10,495 ",,"353,858 ",,"162,755 ",,No,,,,,,
Shawnee Mass Transit District,Vienna,IL,5R01-035,5R01-50315,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,62,DR,DO,47,,$0.83 ,,0.04 ,,$42.61 ,,2.3 ,,$18.60 ,,$0.00 ,,,"$156,235 ",,"$3,491,265 ",,"187,745 ",,"81,941 ",,0 ,,"2,007,555 ",,No,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ",62,MB,DO,46,,$0.26 ,,0.05 ,,$105.23 ,,20.9 ,,$5.04 ,,$1.72 ,,,"$826,791 ",,"$15,864,047 ",,"3,145,005 ",,"150,761 ",,"9,214,778 ",,"2,253,517 ",,No,,,,,,
Bay Area Transportation Authority,St. Ignace,MI,5R03-010,5R03-50413,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,62,MB,DO,42,,$0.87 ,,0.07 ,,$50.34 ,,4.1 ,,$12.29 ,,$0.00 ,,,"$328,208 ",,"$4,648,400 ",,"378,077 ",,"92,346 ",,0 ,,"1,366,566 ",,No,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ",62,DR,PT,4,,$1.93 ,,0.06 ,,$62.03 ,,2.0 ,,$31.64 ,,$6.79 ,,,"$39,012 ",,"$639,169 ",,"20,202 ",,"10,304 ",,"94,084 ",,"140,468 ",,No,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ",62,FB,PT,3,,$4.56 ,,0.33 ,,$328.05 ,,24.1 ,,$13.64 ,,$2.66 ,,,"$198,630 ",,"$594,425 ",,"43,584 ",,"1,812 ",,"223,648 ",,"13,592 ",,No,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ",62,DR,DO,29,,$0.44 ,,0.02 ,,$61.06 ,,2.8 ,,$22.15 ,,$4.83 ,,,"$50,194 ",,"$2,536,377 ",,"114,505 ",,"41,541 ",,"525,578 ",,"521,338 ",,No,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ",62,MB,DO,26,,$1.25 ,,0.14 ,,$109.70 ,,12.4 ,,$8.82 ,,$2.08 ,,,"$1,165,769 ",,"$8,210,811 ",,"930,453 ",,"74,850 ",,"3,945,121 ",,"945,007 ",,No,,,,,,
Bay Area Transportation Authority,St. Ignace,MI,5R03-010,5R03-50413,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,62,DR,DO,20,,$1.27 ,,0.07 ,,$52.70 ,,2.9 ,,$18.20 ,,$0.00 ,,,"$162,658 ",,"$2,328,163 ",,"127,949 ",,"44,174 ",,0 ,,"677,260 ",,No,,,,,,
Shawnee Mass Transit District,Vienna,IL,5R01-035,5R01-50315,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,62,MB,DO,15,,$3.84 ,,0.03 ,,$129.97 ,,0.9 ,,$143.59 ,,$0.00 ,,,"$6,713 ",,"$250,713 ",,"1,746 ",,"1,929 ",,0 ,,"53,590 ",,No,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ",62,DR,PT,1,,$17.35 ,,0.17 ,,$378.48 ,,3.7 ,,$102.34 ,,$18.65 ,,,"$7,442 ",,"$43,904 ",,429 ,,116 ,,"2,354 ",,"2,359 ",,No,,,,,,
"Senior Citizens United Community Services of Camden County, Inc.",Audubon,NJ,2204,20204,Private-Non-Profit Corporation,Full Reporter,"5,441,567 ",61,DR,DO,61,,$0.07 ,,0.00 ,,$50.78 ,,2.3 ,,$22.55 ,,$4.04 ,,,"$11,094 ",,"$3,766,074 ",,"167,024 ",,"74,160 ",,"932,788 ",,"810,205 ",,No,,,,,,
Greater Lafayette Public Transportation Corporation,Lafayette,IN,5051,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,"147,725 ",61,MB,DO,56,,$0.66 ,,0.28 ,,$78.41 ,,32.8 ,,$2.39 ,,$0.96 ,,,"$2,996,171 ",,"$10,889,046 ",,"4,554,827 ",,"138,874 ",,"11,362,224 ",,"1,763,794 ",,No,,,,,,
Greater Lafayette Public Transportation Corporation,Lafayette,IN,5051,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,"147,725 ",61,DR,DO,5,,$4.22 ,,0.17 ,,$79.58 ,,3.1 ,,$25.56 ,,$4.65 ,,,"$119,984 ",,"$726,493 ",,"28,420 ",,"9,129 ",,"156,116 ",,"109,510 ",,No,,,,,,
Yakima Transit,Yakima,WA,0006,00006,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"129,534 ",61,DR,PT,26,,$1.62 ,,0.10 ,,$37.97 ,,2.4 ,,$15.64 ,,$5.20 ,,,"$122,189 ",,"$1,181,925 ",,"75,549 ",,"31,125 ",,"227,250 ",,"345,353 ",,No,,,,,,
Clallam Transit System,Port Angeles,WA,0R03-009,0R03-00303,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,61,VP,DO,21,,$2.87 ,,0.24 ,,$66.67 ,,5.7 ,,$11.74 ,,$0.00 ,,,"$254,480 ",,"$1,042,077 ",,"88,767 ",,"15,631 ",,0 ,,"570,591 ",,No,,,,,,
